               t             u(1)             u(2)             u(3)             u(4)             u(5)             u(6)             u(7)             u(8)             u(9)            u(10)            u(11)            u(12)            u(13)            u(14)            u(15)            u(16)            u(17)            u(18)            u(19)            u(20)            u(21)            u(22)            u(23)            u(24)            u(25)            u(26)            u(27)            u(28)            u(29)            u(30)            u(31)            u(32)            u(33)            u(34)            u(35)            u(36)            u(37)            u(38)            u(39)            u(40)            u(41)            u(42)            u(43)            u(44)            u(45)            u(46)            u(47)            u(48)            u(49)            u(50)            u(51)            u(52)            u(53)            u(54)            u(55)            u(56)            u(57)            u(58)            u(59)            u(60)            u(61)            u(62)            u(63)            u(64)            u(65)            u(66)            u(67)            u(68)            u(69)            u(70)            u(71)            u(72)            u(73)            u(74)            u(75)            u(76)            u(77)            u(78)            u(79)            u(80)            u(81)            u(82)            u(83)            u(84)            u(85)            u(86)            u(87)            u(88)            u(89)            u(90)            u(91)            u(92)            u(93)            u(94)            u(95)            u(96)            u(97)            u(98)            u(99)           u(100) 
    3.41000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99998E-001     1.00000E+000     1.00000E+000     9.99997E-001     9.99989E-001     1.00000E+000     1.00003E+000     1.00001E+000     9.99951E-001     9.99932E-001     1.00006E+000     1.00022E+000     1.00003E+000     9.98775E-001     9.94450E-001     9.80117E-001     9.30701E-001     7.86171E-001     5.97633E-001     4.22893E-001     2.54277E-001     8.47703E-002    -8.50475E-002    -2.68584E-001    -4.29804E-001    -4.83392E-001    -4.96106E-001    -4.99369E-001    -5.00135E-001    -5.00126E-001    -4.99967E-001    -4.99948E-001    -5.00009E-001    -5.00021E-001    -4.99996E-001    -4.99992E-001    -5.00003E-001    -5.00003E-001    -4.99998E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.45000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99990E-001     9.99994E-001     1.00002E+000     1.00002E+000     9.99976E-001     9.99924E-001     9.99993E-001     1.00017E+000     1.00017E+000     9.99447E-001     9.96671E-001     9.87388E-001     9.55842E-001     8.45154E-001     6.47658E-001     4.54057E-001     2.72545E-001     9.09656E-002    -9.20601E-002    -2.92095E-001    -4.44551E-001    -4.86940E-001    -4.97042E-001    -4.99613E-001    -5.00169E-001    -5.00095E-001    -4.99951E-001    -4.99958E-001    -5.00017E-001    -5.00017E-001    -4.99993E-001    -4.99993E-001    -5.00004E-001    -5.00002E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.49000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99994E-001     9.99989E-001     1.00001E+000     1.00003E+000     1.00000E+000     9.99936E-001     9.99947E-001     1.00010E+000     1.00022E+000     9.99860E-001     9.98110E-001     9.92120E-001     9.71674E-001     8.97326E-001     7.07223E-001     4.91767E-001     2.93561E-001     9.81223E-002    -1.00672E-001    -3.17984E-001    -4.56301E-001    -4.89777E-001    -4.97785E-001    -4.99801E-001    -5.00183E-001    -5.00062E-001    -4.99940E-001    -4.99970E-001    -5.00022E-001    -5.00013E-001    -4.99991E-001    -4.99995E-001    -5.00004E-001    -5.00001E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.53000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99998E-001     1.00000E+000     1.00000E+000     9.99998E-001     9.99989E-001     9.99998E-001     1.00002E+000     1.00002E+000     9.99959E-001     9.99925E-001     1.00003E+000     1.00021E+000     1.00009E+000     9.99033E-001     9.95184E-001     9.81984E-001     9.34877E-001     7.75182E-001     5.38725E-001     3.18318E-001     1.06445E-001    -1.11350E-001    -3.45150E-001    -4.65496E-001    -4.92037E-001    -4.98373E-001    -4.99942E-001    -5.00181E-001    -5.00030E-001    -4.99936E-001    -4.99982E-001    -5.00024E-001    -5.00008E-001    -4.99990E-001    -4.99998E-001    -5.00005E-001    -5.00000E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.57000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99991E-001     9.99992E-001     1.00001E+000     1.00003E+000     9.99986E-001     9.99926E-001     9.99972E-001     1.00015E+000     1.00021E+000     9.99612E-001     9.97165E-001     9.88688E-001     9.58551E-001     8.43411E-001     5.97542E-001     3.48544E-001     1.16216E-001    -1.24805E-001    -3.72117E-001    -4.72748E-001    -4.93831E-001    -4.98837E-001    -5.00045E-001    -5.00166E-001    -5.00001E-001    -4.99937E-001    -4.99994E-001    -5.00025E-001    -5.00003E-001    -4.99990E-001    -5.00000E-001    -5.00004E-001    -4.99999E-001    -4.99998E-001    -5.00001E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.61000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99995E-001     9.99989E-001     1.00000E+000     1.00003E+000     1.00001E+000     9.99943E-001     9.99934E-001     1.00008E+000     1.00023E+000     9.99960E-001     9.98438E-001     9.93010E-001     9.73626E-001     8.99366E-001     6.70389E-001     3.87073E-001     1.27920E-001    -1.42256E-001    -3.97050E-001    -4.78539E-001    -4.95253E-001    -4.99201E-001    -5.00116E-001    -5.00143E-001    -4.99975E-001    -4.99943E-001    -5.00005E-001    -5.00023E-001    -4.99998E-001    -4.99991E-001    -5.00001E-001    -5.00004E-001    -4.99999E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.65000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99998E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99989E-001     9.99996E-001     1.00002E+000     1.00002E+000     9.99969E-001     9.99921E-001     1.00001E+000     1.00019E+000     1.00015E+000     9.99247E-001     9.95788E-001     9.83410E-001     9.36673E-001     7.54078E-001     4.38030E-001     1.42470E-001    -1.64857E-001    -4.18376E-001    -4.83166E-001    -4.96379E-001    -4.99486E-001    -5.00161E-001    -5.00113E-001    -4.99956E-001    -4.99952E-001    -5.00014E-001    -5.00020E-001    -4.99995E-001    -4.99992E-001    -5.00003E-001    -5.00003E-001    -4.99998E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.69000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99992E-001     9.99990E-001     1.00001E+000     1.00003E+000     9.99995E-001     9.99929E-001     9.99954E-001     1.00013E+000     1.00023E+000     9.99747E-001     9.97571E-001     9.89694E-001     9.59864E-001     8.34787E-001     5.06397E-001     1.61553E-001    -1.92676E-001    -4.35676E-001    -4.86848E-001    -4.97270E-001    -4.99705E-001    -5.00184E-001    -5.00079E-001    -4.99942E-001    -4.99963E-001    -5.00020E-001    -5.00016E-001    -4.99992E-001    -4.99994E-001    -5.00004E-001    -5.00002E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.73000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99997E-001     9.99988E-001     1.00000E+000     1.00003E+000     1.00002E+000     9.99951E-001     9.99925E-001     1.00005E+000     1.00022E+000     1.00004E+000     9.98707E-001     9.93707E-001     9.74765E-001     8.95964E-001     5.97791E-001     1.88460E-001    -2.24979E-001    -4.49355E-001    -4.89768E-001    -4.97974E-001    -4.99872E-001    -5.00189E-001    -5.00046E-001    -4.99935E-001    -4.99976E-001    -5.00024E-001    -5.00011E-001    -4.99990E-001    -4.99996E-001    -5.00004E-001    -5.00001E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.77000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99990E-001     9.99993E-001     1.00002E+000     1.00003E+000     9.99979E-001     9.99920E-001     9.99985E-001     1.00018E+000     1.00019E+000     9.99421E-001     9.96266E-001     9.84312E-001     9.34779E-001     7.05099E-001     2.28881E-001    -2.60641E-001    -4.60159E-001    -4.92076E-001    -4.98528E-001    -4.99996E-001    -5.00180E-001    -5.00014E-001    -4.99933E-001    -4.99988E-001    -5.00026E-001    -5.00006E-001    -4.99989E-001    -4.99998E-001    -5.00005E-001    -5.00000E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.81000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99994E-001     9.99989E-001     1.00001E+000     1.00003E+000     1.00000E+000     9.99935E-001     9.99938E-001     1.00010E+000     1.00024E+000     9.99855E-001     9.97894E-001     9.90366E-001     9.59119E-001     8.06353E-001     2.93409E-001    -2.97919E-001    -4.68770E-001    -4.93897E-001    -4.98964E-001    -5.00085E-001    -5.00160E-001    -4.99985E-001    -4.99937E-001    -5.00000E-001    -5.00025E-001    -5.00001E-001    -4.99990E-001    -5.00000E-001    -5.00004E-001    -4.99999E-001    -4.99998E-001    -5.00001E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.85000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99998E-001     1.00000E+000     1.00000E+000     9.99998E-001     9.99989E-001     9.99998E-001     1.00002E+000     1.00002E+000     9.99961E-001     9.99918E-001     1.00003E+000     1.00022E+000     1.00010E+000     9.98921E-001     9.94192E-001     9.74656E-001     8.78978E-001     3.94443E-001    -3.33483E-001    -4.75622E-001    -4.95331E-001    -4.99304E-001    -5.00144E-001    -5.00131E-001    -4.99962E-001    -4.99945E-001    -5.00010E-001    -5.00022E-001    -4.99997E-001    -4.99991E-001    -5.00002E-001    -5.00004E-001    -4.99999E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.89000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99998E-001     1.00000E+000     1.00000E+000     1.00000E+000     9.99991E-001     9.99991E-001     1.00001E+000     1.00003E+000     9.99989E-001     9.99922E-001     9.99964E-001     1.00015E+000     1.00022E+000     9.99559E-001     9.96607E-001     9.84448E-001     9.24797E-001     5.24098E-001    -3.65010E-001    -4.81042E-001    -4.96460E-001    -4.99567E-001    -5.00179E-001    -5.00098E-001    -4.99945E-001    -4.99956E-001    -5.00018E-001    -5.00019E-001    -4.99993E-001    -4.99992E-001    -5.00003E-001    -5.00003E-001    -4.99998E-001    -4.99999E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.93000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99999E-001     1.00000E+000     1.00000E+000     9.99995E-001     9.99988E-001     1.00000E+000     1.00003E+000     1.00001E+000     9.99942E-001     9.99926E-001     1.00008E+000     1.00024E+000     9.99939E-001     9.98128E-001     9.90570E-001     9.53706E-001     6.67921E-001    -3.90367E-001    -4.85310E-001    -4.97348E-001    -4.99769E-001    -5.00194E-001    -5.00064E-001    -4.99934E-001    -4.99969E-001    -5.00023E-001    -5.00014E-001    -4.99991E-001    -4.99994E-001    -5.00004E-001    -5.00002E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
    3.97000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     1.00000E+000     9.99999E-001     9.99998E-001     1.00000E+000     1.00001E+000     1.00000E+000     9.99989E-001     9.99995E-001     1.00002E+000     1.00003E+000     9.99971E-001     9.99915E-001     1.00000E+000     1.00020E+000     1.00015E+000     9.99078E-001     9.94390E-001     9.71819E-001     7.88612E-001    -3.79896E-001    -4.88648E-001    -4.98045E-001    -4.99922E-001    -5.00192E-001    -5.00029E-001    -4.99930E-001    -4.99982E-001    -5.00026E-001    -5.00009E-001    -4.99989E-001    -4.99997E-001    -5.00005E-001    -5.00001E-001    -4.99998E-001    -5.00000E-001    -5.00001E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001    -5.00000E-001 
